Address,Price_total,Area_m2,Price_m2,Rooms,Floor
ulica Jagiellońska 55G,532207.0,32.7,16265.0,2,5
ulica Jagiellońska 55E,1220940.0,83.2,14673.0,5,6
ulica Żupnicza 24,543824.0,36.3,14973.0,2,2
ulica Żupnicza 24,537662.0,34.4,15630.0,2,3
ulica Siennicka 33,426718.0,30.7,13900.0,1,3
ulica Ostrobramska 76,796470.0,54.7,14561.0,1,8
ulica Janowiecka 9A,573916.0,43.2,13279.0,2,1
ulica gen. Romana Abrahama 14,661465.0,40.0,16524.0,2,5
ulica Jutrzenki 114H,698776.0,56.4,12394.0,3,4
ulica Lizbońska 1,1152625.0,62.5,18427.0,3,3
ulica Siennicka 33,786484.0,61.0,12900.0,3,1
ulica Jagiellońska 55G,480173.0,31.9,15043.0,2,5
ulica Jagiellońska 55G,525846.0,33.6,15632.0,2,2
ulica Ostródzka 135C,476720.0,46.1,10341.0,2,4
ulica Władysława Umińskiego 2,409020.0,32.1,12750.0,2,3
ulica Herbu Oksza 18,538601.0,57.3,9400.0,3,7
ulica Janowiecka 9A,1093000.0,86.9,12583.0,4,3
ulica Hoża 42,7425000.0,167.0,44461.0,6,2
ulica Siennicka 33,699500.0,57.4,12178.0,3,3
ulica Pelargonii 9,1255000.0,151.6,8277.0,4,1
ulica Wałuszewska 37,537000.0,46.0,11679.0,2,2
ulica Optyków 1,917314.0,53.9,17025.0,2,5
ulica Herbu Oksza 14,426500.0,40.8,10448.0,2,4
ulica Pelargonii 9E,1400000.0,152.5,9178.0,4,1
ulica Władysława Umińskiego 2,520727.0,38.4,13550.0,2,2
ulica Jagiellońska 55G,532207.0,32.7,16265.0,2,5
ulica Jagiellońska 55E,1220940.0,83.2,14673.0,5,6
ulica Żupnicza 24,543824.0,36.3,14973.0,2,2
ulica Żupnicza 24,537662.0,34.4,15630.0,2,3
ulica Siennicka 33,426718.0,30.7,13900.0,1,3
ulica Ostrobramska 76,796470.0,54.7,14561.0,1,8
ulica Janowiecka 9A,573916.0,43.2,13279.0,2,1
ulica gen. Romana Abrahama 14,661465.0,40.0,16524.0,2,5
ulica Jutrzenki 114H,698776.0,56.4,12394.0,3,4
ulica Lizbońska 1,1152625.0,62.5,18427.0,3,3
ulica Siennicka 33,786484.0,61.0,12900.0,3,1
ulica Jagiellońska 55G,480173.0,31.9,15043.0,2,5
ulica Jagiellońska 55G,525846.0,33.6,15632.0,2,2
ulica Ostródzka 135C,476720.0,46.1,10341.0,2,4
ulica Władysława Umińskiego 2,409020.0,32.1,12750.0,2,3
ulica Janowiecka 9,722486.0,70.1,10311.0,3,3
ulica Jagiellońska 55E,813224.0,55.8,14584.0,3,4
ulica Żupnicza 24,544196.0,34.5,15760.0,2,4
ulica Siennicka 33,882644.0,61.1,14455.0,3,2
Aleja gen. Antoniego Chruściela „Montera” 29,425517.0,43.5,9782.0,2,1
ulica Optyków 1,582555.0,29.7,19588.0,1,5
ulica Żupnicza 14,636951.0,44.3,14378.0,2,2
ulica Siennicka 33,456414.0,30.7,14852.0,1,4
ulica Siennicka 33,527952.0,32.3,16340.0,2,3
ulica Janowiecka 9A,582753.0,43.9,13265.0,2,1
ulica Rokokowa 138G,1377932.0,148.2,9298.0,4,1
ulica Optyków 1,1599478.0,93.1,17175.0,5,7
ulica Siennicka 33,1177292.0,99.8,11801.0,4,3
ulica Władysława Umińskiego 2,570802.0,42.7,13358.0,2,3
ulica Dywizjonu AK „Jeleń” 5B,1267694.0,86.9,14591.0,5,3
ulica Janowiecka 9,397842.0,34.2,11633.0,2,4
ulica Lizbońska 5,2207036.0,131.9,16729.0,5,5
ulica Optyków 1,750720.0,44.4,16897.0,2,6
ulica Jagiellońska 55E,981455.0,66.8,14688.0,4,1
ulica Jerzego Holzera 6,965000.0,67.0,14397.0,4,3
ulica Głębocka 115A,668030.0,55.9,11961.0,3,3
ulica Janowiecka 9A,1017540.0,86.8,11730.0,4,1
ulica Herbu Oksza 14,436000.0,39.6,10999.0,2,7
ulica Siennicka 33,1284919.0,81.2,15818.0,4,2
ulica Dywizjonu AK „Jeleń” 5B,1249872.0,85.9,14545.0,5,4
ulica Janowiecka 9,722486.0,70.1,10311.0,3,3
ulica Jagiellońska 55E,813224.0,55.8,14584.0,3,4
ulica Żupnicza 24,544196.0,34.5,15760.0,2,4
ulica Siennicka 33,882644.0,61.1,14455.0,3,2
Aleja gen. Antoniego Chruściela „Montera” 29,425517.0,43.5,9782.0,2,1
ulica Optyków 1,582555.0,29.7,19588.0,1,5
ulica Żupnicza 14,636951.0,44.3,14378.0,2,2
ulica Siennicka 33,456414.0,30.7,14852.0,1,4
ulica Siennicka 33,527952.0,32.3,16340.0,2,3
ulica Janowiecka 9A,582753.0,43.9,13265.0,2,1
ulica Rokokowa 138G,1377932.0,148.2,9298.0,4,1
ulica Optyków 1,1599478.0,93.1,17175.0,5,7
ulica Siennicka 33,1177292.0,99.8,11801.0,4,3
ulica Władysława Umińskiego 2,570802.0,42.7,13358.0,2,3
ulica Dywizjonu AK „Jeleń” 5B,1267694.0,86.9,14591.0,5,3
ulica Janowiecka 9,397842.0,34.2,11633.0,2,4
ulica Lizbońska 5,2207036.0,131.9,16729.0,5,5
ulica Optyków 1,750720.0,44.4,16897.0,2,6
ulica Jagiellońska 55E,981455.0,66.8,14688.0,4,1
ulica Jerzego Holzera 6,965000.0,67.0,14397.0,4,3
ulica Głębocka 115A,668030.0,55.9,11961.0,3,3
ulica Janowiecka 9A,1017540.0,86.8,11730.0,4,1
ulica Herbu Oksza 14,436000.0,39.6,10999.0,2,7
ulica Siennicka 33,1284919.0,81.2,15818.0,4,2
ulica Dywizjonu AK „Jeleń” 5B,1249872.0,85.9,14545.0,5,4
ulica Janowiecka 9,722486.0,70.1,10311.0,3,3
ulica Jagiellońska 55E,813224.0,55.8,14584.0,3,4
ulica Żupnicza 24,544196.0,34.5,15760.0,2,4
ulica Siennicka 33,882644.0,61.1,14455.0,3,2
Aleja gen. Antoniego Chruściela „Montera” 29,425517.0,43.5,9782.0,2,1
ulica Optyków 1,582555.0,29.7,19588.0,1,5
ulica Żupnicza 14,636951.0,44.3,14378.0,2,2
ulica Siennicka 33,456414.0,30.7,14852.0,1,4
ulica Siennicka 33,527952.0,32.3,16340.0,2,3
ulica Janowiecka 9A,582753.0,43.9,13265.0,2,1
ulica Rokokowa 138G,1377932.0,148.2,9298.0,4,1
ulica Optyków 1,1599478.0,93.1,17175.0,5,7
ulica Siennicka 33,1177292.0,99.8,11801.0,4,3
ulica Władysława Umińskiego 2,570802.0,42.7,13358.0,2,3
ulica Dywizjonu AK „Jeleń” 5B,1267694.0,86.9,14591.0,5,3
ulica Janowiecka 9,397842.0,34.2,11633.0,2,4
ulica Lizbońska 5,2207036.0,131.9,16729.0,5,5
ulica Optyków 1,750720.0,44.4,16897.0,2,6
ulica Jagiellońska 55E,981455.0,66.8,14688.0,4,1
ulica Jerzego Holzera 6,965000.0,67.0,14397.0,4,3
ulica Głębocka 115A,668030.0,55.9,11961.0,3,3
ulica Janowiecka 9A,1017540.0,86.8,11730.0,4,1
ulica Herbu Oksza 14,436000.0,39.6,10999.0,2,7
ulica Siennicka 33,1284919.0,81.2,15818.0,4,2
ulica Dywizjonu AK „Jeleń” 5B,1249872.0,85.9,14545.0,5,4
ulica Władysława Umińskiego 2,731750.0,58.5,12500.0,3,4
ulica Optyków 1,1007868.0,60.5,16656.0,3,7
ulica Jagiellońska 55G,1068043.0,72.1,14809.0,3,2
ulica Janowiecka 9A,592611.0,43.8,13518.0,2,4
ulica Janowiecka 9,778890.0,70.0,11124.0,3,2
ulica Siennicka 33,1119107.0,68.1,16424.0,3,4
ulica Siennicka 33,441170.0,31.3,14099.0,1,3
ulica Optyków 1,703941.0,44.8,15727.0,2,5
ulica Janowiecka 9,735709.0,66.3,11095.0,3,3
ulica Janowiecka 9A,542415.0,39.8,13646.0,2,3
ulica Janowiecka 9A,657180.0,49.9,13167.0,3,4
ulica Siennicka 33,852983.0,65.1,13099.0,3,4
ulica Szumu Drzew 24,2337175.0,132.1,17695.0,4,1
ulica Urugwajska 2,775739.0,44.5,17428.0,2,3
ulica Herbu Oksza 16,402000.0,38.7,10385.0,2,9
ulica Siennicka 33,594057.0,32.5,18284.0,1,2
ulica Optyków 1,637314.0,30.9,20618.0,1,7
ulica Lizbońska 1,739544.0,41.8,17676.0,2,4
ulica Siennicka 33,716801.0,57.4,12490.0,3,5
ulica Jutrzenki 114E,713292.0,55.6,12824.0,3,4
ulica Siennicka 33,804675.0,54.0,14888.0,3,2
ulica Janowiecka 9A,412787.0,31.7,13034.0,1,1
ulica Janowiecka 9A,648010.0,50.0,12971.0,3,2
ulica Janowiecka 9,761472.0,55.0,13855.0,3,1
ulica Krochmalna 61,1466684.0,43.5,33740.0,1,15
ulica Władysława Umińskiego 2,731750.0,58.5,12500.0,3,4
ulica Optyków 1,1007868.0,60.5,16656.0,3,7
ulica Jagiellońska 55G,1068043.0,72.1,14809.0,3,2
ulica Janowiecka 9A,592611.0,43.8,13518.0,2,4
ulica Janowiecka 9,778890.0,70.0,11124.0,3,2
ulica Siennicka 33,1119107.0,68.1,16424.0,3,4
ulica Siennicka 33,441170.0,31.3,14099.0,1,3
ulica Optyków 1,703941.0,44.8,15727.0,2,5
ulica Janowiecka 9,735709.0,66.3,11095.0,3,3
ulica Janowiecka 9A,542415.0,39.8,13646.0,2,3
ulica Janowiecka 9A,657180.0,49.9,13167.0,3,4
ulica Siennicka 33,852983.0,65.1,13099.0,3,4
ulica Szumu Drzew 24,2337175.0,132.1,17695.0,4,1
ulica Urugwajska 2,775739.0,44.5,17428.0,2,3
ulica Herbu Oksza 16,402000.0,38.7,10385.0,2,9
ulica Siennicka 33,594057.0,32.5,18284.0,1,2
ulica Optyków 1,637314.0,30.9,20618.0,1,7
ulica Lizbońska 1,739544.0,41.8,17676.0,2,4
ulica Siennicka 33,716801.0,57.4,12490.0,3,5
ulica Jutrzenki 114E,713292.0,55.6,12824.0,3,4
ulica Siennicka 33,804675.0,54.0,14888.0,3,2
ulica Janowiecka 9A,412787.0,31.7,13034.0,1,1
ulica Janowiecka 9A,648010.0,50.0,12971.0,3,2
ulica Janowiecka 9,761472.0,55.0,13855.0,3,1
ulica Krochmalna 61,1466684.0,43.5,33740.0,1,15
ulica Władysława Umińskiego 2,731750.0,58.5,12500.0,3,4
ulica Optyków 1,1007868.0,60.5,16656.0,3,7
ulica Jagiellońska 55G,1068043.0,72.1,14809.0,3,2
ulica Janowiecka 9A,592611.0,43.8,13518.0,2,4
ulica Janowiecka 9,778890.0,70.0,11124.0,3,2
ulica Siennicka 33,1119107.0,68.1,16424.0,3,4
ulica Siennicka 33,441170.0,31.3,14099.0,1,3
ulica Optyków 1,703941.0,44.8,15727.0,2,5
ulica Janowiecka 9,735709.0,66.3,11095.0,3,3
ulica Janowiecka 9A,542415.0,39.8,13646.0,2,3
ulica Janowiecka 9A,657180.0,49.9,13167.0,3,4
ulica Siennicka 33,852983.0,65.1,13099.0,3,4
ulica Szumu Drzew 24,2337175.0,132.1,17695.0,4,1
ulica Urugwajska 2,775739.0,44.5,17428.0,2,3
ulica Herbu Oksza 16,402000.0,38.7,10385.0,2,9
ulica Siennicka 33,594057.0,32.5,18284.0,1,2
ulica Optyków 1,637314.0,30.9,20618.0,1,7
ulica Lizbońska 1,739544.0,41.8,17676.0,2,4
ulica Siennicka 33,716801.0,57.4,12490.0,3,5
ulica Jutrzenki 114E,713292.0,55.6,12824.0,3,4
ulica Siennicka 33,804675.0,54.0,14888.0,3,2
ulica Janowiecka 9A,412787.0,31.7,13034.0,1,1
ulica Janowiecka 9A,648010.0,50.0,12971.0,3,2
ulica Janowiecka 9,761472.0,55.0,13855.0,3,1
ulica Krochmalna 61,1466684.0,43.5,33740.0,1,15
ulica Krochmalna 61,1116426.0,38.4,29089.0,0,7
ulica Ostródzka 135B,419405.0,43.4,9664.0,2,4
ulica Siennicka 33,698303.0,48.5,14401.0,2,2
ulica gen. Romana Abrahama 14,974444.0,69.7,13989.0,3,4
ulica Siennicka 33,640199.0,41.3,15497.0,2,5
ulica Ostrobramska 76,783181.0,57.3,13670.0,2,6
ulica Bysławska 3LR,2206179.0,150.4,14673.0,4,1
ulica Siennicka 33,529109.0,29.7,17809.0,1,1
ulica Giserska 11,795862.0,75.8,10505.0,4,6
ulica Ząbkowska 41,677794.0,43.2,15682.0,2,2
ulica Czeremchowa 54NS,599000.0,64.5,9290.0,3,1
ulica Siennicka 33,513361.0,32.5,15796.0,1,5
ulica Przy Stawie 9,2542556.0,133.7,19014.0,4,1
ulica Siennicka 33,1330258.0,99.6,13351.0,4,5
ulica Siennicka 33,496652.0,32.1,15491.0,1,1
ulica Siennicka 33,620852.0,43.6,14250.0,2,5
ulica Janowiecka 9A,436901.0,26.8,16290.0,1,4
ulica Ząbkowska 41,644840.0,32.3,19964.0,1,4
ulica Krochmalna 61,1544648.0,42.4,36448.0,1,17
ulica Siennicka 33,1352253.0,90.0,15033.0,4,3
ulica gen. Romana Abrahama 14,1198558.0,83.2,14413.0,4,6
ulica Ząbkowska 41,822090.0,44.8,18338.0,2,5
ulica Przebiśniegów 9,844991.0,48.8,17319.0,2,1
ulica Janowiecka 9A,567768.0,40.4,14050.0,2,1
ulica Marywilska 68,601200.0,65.9,9123.0,5,5
ulica Krochmalna 61,1116426.0,38.4,29089.0,0,7
ulica Ostródzka 135B,419405.0,43.4,9664.0,2,4
ulica Siennicka 33,698303.0,48.5,14401.0,2,2
ulica gen. Romana Abrahama 14,974444.0,69.7,13989.0,3,4
ulica Siennicka 33,640199.0,41.3,15497.0,2,5
ulica Ostrobramska 76,783181.0,57.3,13670.0,2,6
ulica Bysławska 3LR,2206179.0,150.4,14673.0,4,1
ulica Siennicka 33,529109.0,29.7,17809.0,1,1
ulica Giserska 11,795862.0,75.8,10505.0,4,6
ulica Ząbkowska 41,677794.0,43.2,15682.0,2,2
ulica Czeremchowa 54NS,599000.0,64.5,9290.0,3,1
ulica Siennicka 33,513361.0,32.5,15796.0,1,5
ulica Przy Stawie 9,2542556.0,133.7,19014.0,4,1
ulica Siennicka 33,1330258.0,99.6,13351.0,4,5
ulica Siennicka 33,496652.0,32.1,15491.0,1,1
ulica Siennicka 33,620852.0,43.6,14250.0,2,5
ulica Janowiecka 9A,436901.0,26.8,16290.0,1,4
ulica Ząbkowska 41,644840.0,32.3,19964.0,1,4
ulica Krochmalna 61,1544648.0,42.4,36448.0,1,17
ulica Siennicka 33,1352253.0,90.0,15033.0,4,3
ulica gen. Romana Abrahama 14,1198558.0,83.2,14413.0,4,6
ulica Ząbkowska 41,822090.0,44.8,18338.0,2,5
ulica Przebiśniegów 9,844991.0,48.8,17319.0,2,1
ulica Janowiecka 9A,567768.0,40.4,14050.0,2,1
ulica Marywilska 68,601200.0,65.9,9123.0,5,5
ulica Krochmalna 61,1116426.0,38.4,29089.0,0,7
ulica Ostródzka 135B,419405.0,43.4,9664.0,2,4
ulica Siennicka 33,698303.0,48.5,14401.0,2,2
ulica gen. Romana Abrahama 14,974444.0,69.7,13989.0,3,4
ulica Siennicka 33,640199.0,41.3,15497.0,2,5
ulica Ostrobramska 76,783181.0,57.3,13670.0,2,6
ulica Bysławska 3LR,2206179.0,150.4,14673.0,4,1
ulica Siennicka 33,529109.0,29.7,17809.0,1,1
ulica Giserska 11,795862.0,75.8,10505.0,4,6
ulica Ząbkowska 41,677794.0,43.2,15682.0,2,2
ulica Czeremchowa 54NS,599000.0,64.5,9290.0,3,1
ulica Siennicka 33,513361.0,32.5,15796.0,1,5
ulica Przy Stawie 9,2542556.0,133.7,19014.0,4,1
ulica Siennicka 33,1330258.0,99.6,13351.0,4,5
ulica Siennicka 33,496652.0,32.1,15491.0,1,1
ulica Siennicka 33,620852.0,43.6,14250.0,2,5
ulica Janowiecka 9A,436901.0,26.8,16290.0,1,4
ulica Ząbkowska 41,644840.0,32.3,19964.0,1,4
ulica Krochmalna 61,1544648.0,42.4,36448.0,1,17
ulica Siennicka 33,1352253.0,90.0,15033.0,4,3
ulica gen. Romana Abrahama 14,1198558.0,83.2,14413.0,4,6
ulica Ząbkowska 41,822090.0,44.8,18338.0,2,5
ulica Przebiśniegów 9,844991.0,48.8,17319.0,2,1
ulica Janowiecka 9A,567768.0,40.4,14050.0,2,1
ulica Marywilska 68,601200.0,65.9,9123.0,5,5
ulica Żupnicza 24,1274827.0,98.7,12915.0,2,4
ulica Ogórkowa 65KC,1179000.0,97.0,12161.0,5,1
ulica Siennicka 33,960313.0,61.0,15756.0,3,2
ulica Lizbońska 1,748145.0,41.7,17924.0,2,3
ulica Tomasza Nocznickiego 29,1059892.0,57.1,18575.0,3,6
ulica Siennicka 33,883208.0,54.0,16344.0,3,4
ulica Ogórkowa 65KA,1073000.0,97.1,11055.0,6,1
ulica Ząbkowska 41,816991.0,52.2,15657.0,2,2
ulica Samarytanka 10B,541081.0,148.1,3654.0,0,1
ulica Lizbońska 1,817034.0,47.2,17317.0,2,4
ulica Wilczy Dół 1,2341500.0,130.3,17966.0,5,5
ulica gen. Romana Abrahama 14,1103680.0,66.2,16672.0,3,3
ulica Ząbkowska 41,531807.0,30.2,17592.0,1,3
ulica Warszawski Świt 12B,481427.0,44.2,10899.0,2,2
ulica Ząbkowska 41,600000.0,27.7,21684.0,1,2
ulica Lizbońska 5,772650.0,44.1,17520.0,2,4
ulica Władysława Umińskiego 2,635922.0,50.5,12600.0,3,6
ulica Siedmiogrodzka 1A,560000.0,27.4,20445.0,2,7
ulica Janowiecka 9A,551920.0,40.9,13508.0,2,2
ulica gen. Romana Abrahama 14,1115763.0,70.8,15759.0,3,7
ulica Janowiecka 9A,879585.0,70.0,12569.0,3,2
ulica Przy Stawie 17,1783348.0,99.0,18014.0,4,3
ulica gen. Romana Abrahama 14,571350.0,35.7,16009.0,2,8
ulica Urugwajska 2,768400.0,43.6,17624.0,2,3
ulica Giserska 11,790422.0,82.8,9547.0,4,1
ulica Żupnicza 24,1274827.0,98.7,12915.0,2,4
ulica Ogórkowa 65KC,1179000.0,97.0,12161.0,5,1
ulica Siennicka 33,960313.0,61.0,15756.0,3,2
ulica Lizbońska 1,748145.0,41.7,17924.0,2,3
ulica Tomasza Nocznickiego 29,1059892.0,57.1,18575.0,3,6
ulica Siennicka 33,883208.0,54.0,16344.0,3,4
ulica Ogórkowa 65KA,1073000.0,97.1,11055.0,6,1
ulica Ząbkowska 41,816991.0,52.2,15657.0,2,2
ulica Samarytanka 10B,541081.0,148.1,3654.0,0,1
ulica Lizbońska 1,817034.0,47.2,17317.0,2,4
ulica Wilczy Dół 1,2341500.0,130.3,17966.0,5,5
ulica gen. Romana Abrahama 14,1103680.0,66.2,16672.0,3,3
ulica Ząbkowska 41,531807.0,30.2,17592.0,1,3
ulica Warszawski Świt 12B,481427.0,44.2,10899.0,2,2
ulica Ząbkowska 41,600000.0,27.7,21684.0,1,2
ulica Lizbońska 5,772650.0,44.1,17520.0,2,4
ulica Władysława Umińskiego 2,635922.0,50.5,12600.0,3,6
ulica Siedmiogrodzka 1A,560000.0,27.4,20445.0,2,7
ulica Janowiecka 9A,551920.0,40.9,13508.0,2,2
ulica gen. Romana Abrahama 14,1115763.0,70.8,15759.0,3,7
ulica Janowiecka 9A,879585.0,70.0,12569.0,3,2
ulica Przy Stawie 17,1783348.0,99.0,18014.0,4,3
ulica gen. Romana Abrahama 14,571350.0,35.7,16009.0,2,8
ulica Urugwajska 2,768400.0,43.6,17624.0,2,3
ulica Giserska 11,790422.0,82.8,9547.0,4,1
ulica Żupnicza 24,1274827.0,98.7,12915.0,2,4
ulica Ogórkowa 65KC,1179000.0,97.0,12161.0,5,1
ulica Siennicka 33,960313.0,61.0,15756.0,3,2
ulica Lizbońska 1,748145.0,41.7,17924.0,2,3
ulica Tomasza Nocznickiego 29,1059892.0,57.1,18575.0,3,6
ulica Siennicka 33,883208.0,54.0,16344.0,3,4
ulica Ogórkowa 65KA,1073000.0,97.1,11055.0,6,1
ulica Ząbkowska 41,816991.0,52.2,15657.0,2,2
ulica Samarytanka 10B,541081.0,148.1,3654.0,0,1
ulica Lizbońska 1,817034.0,47.2,17317.0,2,4
ulica Wilczy Dół 1,2341500.0,130.3,17966.0,5,5
ulica gen. Romana Abrahama 14,1103680.0,66.2,16672.0,3,3
ulica Ząbkowska 41,531807.0,30.2,17592.0,1,3
ulica Warszawski Świt 12B,481427.0,44.2,10899.0,2,2
ulica Ząbkowska 41,600000.0,27.7,21684.0,1,2
ulica Lizbońska 5,772650.0,44.1,17520.0,2,4
ulica Władysława Umińskiego 2,635922.0,50.5,12600.0,3,6
ulica Siedmiogrodzka 1A,560000.0,27.4,20445.0,2,7
ulica Janowiecka 9A,551920.0,40.9,13508.0,2,2
ulica gen. Romana Abrahama 14,1115763.0,70.8,15759.0,3,7
ulica Janowiecka 9A,879585.0,70.0,12569.0,3,2
ulica Przy Stawie 17,1783348.0,99.0,18014.0,4,3
ulica gen. Romana Abrahama 14,571350.0,35.7,16009.0,2,8
ulica Urugwajska 2,768400.0,43.6,17624.0,2,3
ulica Giserska 11,790422.0,82.8,9547.0,4,1
ulica Siennicka 33,1091621.0,92.0,11868.0,5,1
ulica gen. Romana Abrahama 14,608700.0,38.2,15943.0,2,8
ulica Głębocka 115C,565782.0,44.6,12671.0,3,3
ulica Krochmalna 61,974357.0,37.7,25824.0,1,2
ulica Jagiellońska 55E,1128336.0,76.3,14798.0,4,4
ulica Siennicka 33,900439.0,60.0,15000.0,3,1
ulica Dionizosa 6,755338.0,60.3,12533.0,3,6
ulica Ostrobramska 76,811884.0,55.9,14516.0,2,8
ulica Bysławska 3KE,2575951.0,172.1,14969.0,4,1
ulica Ogórkowa 65K,1084000.0,97.6,11108.0,5,1
ulica gen. Romana Abrahama 14,1279990.0,65.2,19629.0,3,8
ulica Siennicka 33,576529.0,32.1,17938.0,1,5
ulica Siennicka 33,1381190.0,90.0,15338.0,4,4
ulica Kolejowa 9,555237.0,30.5,18228.0,1,5
ulica Siennicka 33,640605.0,43.6,14703.0,2,2
ulica gen. Romana Abrahama 14,724230.0,40.2,18020.0,2,6
ulica Janowiecka 9,1101885.0,120.4,9151.0,1,4
ulica Lizbońska 3,672030.0,37.8,17769.0,2,2
ulica Optyków 1,879885.0,53.8,16346.0,2,2
ulica Janowiecka 9A,470527.0,33.4,14071.0,2,1
ulica Szeligowska 53D,459311.0,33.3,13789.0,1,2
ulica gen. Romana Abrahama 14,650395.0,39.7,16383.0,2,2
ulica Siennicka 33,626428.0,42.5,14722.0,2,2
ulica Siennicka 33,949682.0,58.8,16154.0,3,5
ulica Ostródzka 135A,517839.0,53.2,9736.0,3,4
ulica Siennicka 33,1091621.0,92.0,11868.0,5,1
ulica gen. Romana Abrahama 14,608700.0,38.2,15943.0,2,8
ulica Głębocka 115C,565782.0,44.6,12671.0,3,3
ulica Krochmalna 61,974357.0,37.7,25824.0,1,2
ulica Jagiellońska 55E,1128336.0,76.3,14798.0,4,4
ulica Siennicka 33,900439.0,60.0,15000.0,3,1
ulica Dionizosa 6,755338.0,60.3,12533.0,3,6
ulica Ostrobramska 76,811884.0,55.9,14516.0,2,8
ulica Bysławska 3KE,2575951.0,172.1,14969.0,4,1
ulica Ogórkowa 65K,1084000.0,97.6,11108.0,5,1
ulica gen. Romana Abrahama 14,1279990.0,65.2,19629.0,3,8
ulica Siennicka 33,576529.0,32.1,17938.0,1,5
ulica Siennicka 33,1381190.0,90.0,15338.0,4,4
ulica Kolejowa 9,555237.0,30.5,18228.0,1,5
ulica Siennicka 33,640605.0,43.6,14703.0,2,2
ulica gen. Romana Abrahama 14,724230.0,40.2,18020.0,2,6
ulica Janowiecka 9,1101885.0,120.4,9151.0,1,4
ulica Lizbońska 3,672030.0,37.8,17769.0,2,2
ulica Optyków 1,879885.0,53.8,16346.0,2,2
ulica Janowiecka 9A,470527.0,33.4,14071.0,2,1
ulica Szeligowska 53D,459311.0,33.3,13789.0,1,2
ulica gen. Romana Abrahama 14,650395.0,39.7,16383.0,2,2
ulica Siennicka 33,626428.0,42.5,14722.0,2,2
ulica Siennicka 33,949682.0,58.8,16154.0,3,5
ulica Ostródzka 135A,517839.0,53.2,9736.0,3,4
ulica Siennicka 33,1091621.0,92.0,11868.0,5,1
ulica gen. Romana Abrahama 14,608700.0,38.2,15943.0,2,8
ulica Głębocka 115C,565782.0,44.6,12671.0,3,3
ulica Krochmalna 61,974357.0,37.7,25824.0,1,2
ulica Jagiellońska 55E,1128336.0,76.3,14798.0,4,4
ulica Siennicka 33,900439.0,60.0,15000.0,3,1
ulica Dionizosa 6,755338.0,60.3,12533.0,3,6
ulica Ostrobramska 76,811884.0,55.9,14516.0,2,8
ulica Bysławska 3KE,2575951.0,172.1,14969.0,4,1
ulica Ogórkowa 65K,1084000.0,97.6,11108.0,5,1
ulica gen. Romana Abrahama 14,1279990.0,65.2,19629.0,3,8
ulica Siennicka 33,576529.0,32.1,17938.0,1,5
ulica Siennicka 33,1381190.0,90.0,15338.0,4,4
ulica Kolejowa 9,555237.0,30.5,18228.0,1,5
ulica Siennicka 33,640605.0,43.6,14703.0,2,2
ulica gen. Romana Abrahama 14,724230.0,40.2,18020.0,2,6
ulica Janowiecka 9,1101885.0,120.4,9151.0,1,4
ulica Lizbońska 3,672030.0,37.8,17769.0,2,2
ulica Optyków 1,879885.0,53.8,16346.0,2,2
ulica Janowiecka 9A,470527.0,33.4,14071.0,2,1
ulica Szeligowska 53D,459311.0,33.3,13789.0,1,2
ulica gen. Romana Abrahama 14,650395.0,39.7,16383.0,2,2
ulica Siennicka 33,626428.0,42.5,14722.0,2,2
ulica Siennicka 33,949682.0,58.8,16154.0,3,5
ulica Ostródzka 135A,517839.0,53.2,9736.0,3,4
ulica Władysława Umińskiego 2,1244250.0,98.8,12600.0,4,8
ulica Kolejowa 9,582574.0,31.1,18756.0,1,1
ulica Siennicka 33,1344579.0,99.7,13481.0,4,2
ulica Jerzego Holzera 6,585000.0,38.4,15222.0,2,5
ulica Janowiecka 9,607400.0,47.9,12681.0,2,1
ulica Władysława Umińskiego 2,908252.0,66.3,13703.0,4,2
ulica Siennicka 33,928376.0,60.9,15257.0,3,1
ulica Ostrobramska 76,2262457.0,161.9,13972.0,8,8
ulica Józefa Sierakowskiego 3,673000.0,33.7,19953.0,1,3
ulica Kolejowa 9,586865.0,29.1,20133.0,1,5
ulica Janowiecka 9,780715.0,70.3,11105.0,4,2
ulica Siennicka 33,1171037.0,68.0,17226.0,3,2
ulica Optyków 1,684112.0,45.3,15115.0,2,6
ulica Optyków 1,690140.0,43.9,15721.0,2,3
ulica Styrska 11,701358.0,47.2,14853.0,2,2
ulica Siennicka 33,1361755.0,90.0,15127.0,4,5
ulica Siennicka 33,944687.0,60.8,15543.0,3,5
ulica Dęblińska 19,539882.0,45.6,11845.0,3,7
ulica Janowiecka 9A,582387.0,43.3,13459.0,2,3
ulica Ząbkowska 41,556777.0,32.3,17232.0,1,5
ulica Janowiecka 9A,408912.0,27.4,14913.0,1,2
ulica Dęblińska 19,540592.0,45.6,11845.0,3,5
ulica Kolejowa 9,680640.0,37.1,18341.0,2,4
ulica gen. Romana Abrahama 14,1052512.0,69.4,15170.0,3,5
ulica Siennicka 33,1141954.0,70.0,16307.0,3,4
ulica Władysława Umińskiego 2,1244250.0,98.8,12600.0,4,8
ulica Kolejowa 9,582574.0,31.1,18756.0,1,1
ulica Siennicka 33,1344579.0,99.7,13481.0,4,2
ulica Jerzego Holzera 6,585000.0,38.4,15222.0,2,5
ulica Janowiecka 9,607400.0,47.9,12681.0,2,1
ulica Władysława Umińskiego 2,908252.0,66.3,13703.0,4,2
ulica Siennicka 33,928376.0,60.9,15257.0,3,1
