Address,Price_total,Area_m2,Price_m2,Rooms,Floor,source
Ursus Centralny etap V,900000.0,59.9,15033.0,3,4.0,offers
Ursus Centralny etap V,730000.0,46.3,15780.0,2,4.0,offers
Ursus Centralny etap V,730000.0,46.2,15815.0,2,4.0,offers
Ursus Centralny etap V,750000.0,46.3,16216.0,2,4.0,offers
Przystań Żerań,1190000.0,90.0,13227.0,4,3.0,offers
Przystań Żerań,1210000.0,90.0,13449.0,4,3.0,offers
Przystań Żerań,870000.0,58.8,14796.0,3,4.0,offers
Przystań Żerań,640000.0,45.2,14153.0,2,4.0,offers
Przystań Żerań,710000.0,48.8,14558.0,2,4.0,offers
Przystań Żerań,1050000.0,77.8,13500.0,3,3.0,offers
Przystań Żerań,590000.0,38.4,15365.0,2,4.0,offers
Przystań Żerań,570000.0,37.9,15055.0,2,4.0,offers
Przystań Żerań,600000.0,38.4,15625.0,2,4.0,offers
Przystań Żerań,450000.0,27.4,16411.0,2,4.0,offers
Przystań Żerań,1090000.0,77.8,14014.0,3,3.0,offers
Przystań Żerań,570000.0,37.9,15055.0,2,4.0,offers
Przystań Żerań,460000.0,27.4,16776.0,2,4.0,offers
Przystań Żerań,1100000.0,77.8,14142.0,3,3.0,offers
Przystań Żerań,680000.0,45.3,15028.0,2,4.0,offers
Przystań Żerań,580000.0,37.9,15320.0,2,4.0,offers
Przystań Żerań,460000.0,27.4,16776.0,2,4.0,offers
Przystań Żerań,470000.0,29.6,15905.0,2,4.0,offers
Przystań Żerań,860000.0,60.3,14262.0,3,3.0,offers
Przystań Żerań,640000.0,41.6,15366.0,2,4.0,offers
Przystań Żerań,910000.0,62.1,14649.0,3,3.0,offers
Neo Nova Ochota,880000.0,55.2,15951.0,3,4.0,offers
Neo Nova Ochota,900000.0,59.1,15223.0,3,4.0,offers
Neo Nova Ochota,920000.0,57.6,15972.0,3,4.0,offers
Neo Nova Ochota,610000.0,36.8,16576.0,2,4.0,offers
Neo Nova Ochota,580000.0,34.2,16974.0,2,4.0,offers
Neo Nova Ochota,930000.0,63.0,14755.0,3,3.0,offers
Neo Nova Ochota,800000.0,50.5,15851.0,2,4.0,offers
Neo Nova Ochota,620000.0,36.8,16830.0,2,4.0,offers
Neo Nova Ochota,630000.0,36.8,17101.0,2,4.0,offers
Mokotów Sportowy,680000.0,42.9,15866.0,2,4.0,offers
Mokotów Sportowy,860000.0,58.6,14668.0,3,4.0,offers
Mokotów Sportowy,930000.0,67.5,13782.0,3,3.0,offers
Mokotów Sportowy,760000.0,48.6,15644.0,2,4.0,offers
Mokotów Sportowy,880000.0,58.6,15020.0,3,4.0,offers
Mokotów Sportowy,770000.0,48.6,15850.0,2,4.0,offers
Mokotów Sportowy,880000.0,58.6,15007.0,3,4.0,offers
Mokotów Sportowy,780000.0,50.7,15385.0,2,4.0,offers
Mokotów Sportowy,880000.0,59.6,14753.0,3,4.0,offers
Mokotów Sportowy,880000.0,59.6,14753.0,3,4.0,offers
Mokotów Sportowy,660000.0,40.9,16121.0,2,4.0,offers
Mokotów Sportowy,660000.0,41.9,15767.0,2,4.0,offers
Mokotów Sportowy,790000.0,50.8,15557.0,2,4.0,offers
Mokotów Sportowy,670000.0,40.9,16365.0,2,4.0,offers
Mokotów Sportowy,860000.0,58.8,14633.0,3,4.0,offers
Mokotów Sportowy,1010000.0,72.4,13944.0,3,3.0,offers
Mokotów Sportowy,880000.0,58.7,14999.0,3,4.0,offers
Mokotów Sportowy,550000.0,32.1,17113.0,2,4.0,offers
Mokotów Sportowy,550000.0,32.2,17097.0,2,4.0,offers
Mokotów Sportowy,840000.0,58.1,14455.0,3,3.0,offers
Mokotów Sportowy,780000.0,50.7,15379.0,2,4.0,offers
Mokotów Sportowy,990000.0,72.8,13597.0,3,3.0,offers
Mokotów Sportowy,680000.0,41.5,16389.0,2,4.0,offers
Mokotów Sportowy,860000.0,58.7,14658.0,3,4.0,offers
Mokotów Sportowy,840000.0,58.1,14448.0,3,3.0,offers
Mokotów Sportowy,850000.0,58.1,14620.0,3,4.0,offers
Mokotów Sportowy,750000.0,46.1,16258.0,2,4.0,offers
Mokotów Sportowy,830000.0,58.1,14276.0,3,3.0,offers
Mokotów Sportowy,730000.0,46.1,15832.0,2,4.0,offers
Metro Art 11,760000.0,46.2,16447.0,2,4.0,offers
Metro Art 11,770000.0,43.6,17640.0,2,4.0,offers
Metro Art 11,1090000.0,74.1,14712.0,3,3.0,offers
Metro Art 11,710000.0,40.0,17759.0,2,4.0,offers
Metro Art 11,1100000.0,74.1,14847.0,3,3.0,offers
Metro Art 11,790000.0,43.6,18099.0,2,4.0,offers
Metro Art 11,780000.0,43.6,17874.0,2,4.0,offers
Metro Art 11,720000.0,40.0,18009.0,2,4.0,offers
Metro Art 11,650000.0,36.3,17887.0,2,4.0,offers
Metro Art 11,860000.0,52.4,16400.0,2,4.0,offers
Metro Art 11,900000.0,58.0,15504.0,3,4.0,offers
Metro Art 11,1090000.0,73.8,14774.0,3,3.0,offers
Metro Art 11,880000.0,54.9,16041.0,3,4.0,offers
Metro Art 11,910000.0,58.0,15676.0,3,4.0,offers
Metro Art 11,880000.0,53.0,16588.0,3,4.0,offers
Metro Art 11,680000.0,38.0,17871.0,2,4.0,offers
Metro Art 11,880000.0,53.2,16554.0,3,4.0,offers
Metro Art 11,690000.0,38.1,18101.0,2,4.0,offers
Metro Art 11,900000.0,53.0,16965.0,3,4.0,offers
Metro Art 11,1090000.0,74.0,14724.0,3,3.0,offers
Metro Art 11,950000.0,56.9,16705.0,3,4.0,offers
Metro Art 11,770000.0,46.1,16714.0,2,4.0,offers
Metro Art 11,960000.0,56.9,16881.0,3,4.0,offers
Metro Art 11,770000.0,43.6,17640.0,2,4.0,offers
Metro Art 11,1080000.0,74.1,14577.0,3,3.0,offers
Metro Art 11,760000.0,43.6,17415.0,2,4.0,offers
Vista Wawer,860000.0,57.7,14897.0,3,4.0,offers
Vista Wawer,710000.0,42.6,16659.0,2,4.0,offers
Vista Wawer,630000.0,41.1,15317.0,2,4.0,offers
Vista Wawer,680000.0,41.9,16245.0,2,4.0,offers
Vista Wawer,820000.0,58.1,14109.0,3,3.0,offers
Vista Wawer,720000.0,43.5,16533.0,2,4.0,offers
Vista Wawer,1010000.0,70.6,14310.0,3,3.0,offers
Vista Wawer,700000.0,41.9,16722.0,2,4.0,offers
Vista Wawer,870000.0,57.8,15052.0,3,4.0,offers
Vista Wawer,890000.0,58.1,15313.0,3,4.0,offers
Vista Wawer,880000.0,57.8,15225.0,3,4.0,offers
Vista Wawer,900000.0,58.1,15485.0,3,4.0,offers
Vista Wawer,750000.0,53.3,14082.0,3,3.0,offers
Warszawska 58A,850000.0,52.9,16071.0,3,4.0,offers
Warszawska 58A,630000.0,38.9,16191.0,2,4.0,offers
Warszawska 58A,1290000.0,77.1,16732.0,3,4.0,offers
Neo Nova Ochota 2,630000.0,37.3,16872.0,2,4.0,offers
Neo Nova Ochota 2,630000.0,37.0,17018.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,37.4,17135.0,2,4.0,offers
Neo Nova Ochota 2,1120000.0,79.5,14093.0,3,3.0,offers
Neo Nova Ochota 2,630000.0,37.0,17018.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,37.3,17140.0,2,4.0,offers
Neo Nova Ochota 2,620000.0,37.1,16716.0,2,4.0,offers
Neo Nova Ochota 2,620000.0,37.3,16604.0,2,4.0,offers
Neo Nova Ochota 2,620000.0,36.9,16807.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,38.3,16728.0,2,4.0,offers
Neo Nova Ochota 2,620000.0,37.3,16604.0,2,4.0,offers
Neo Nova Ochota 2,630000.0,37.3,16872.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,38.3,16728.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,37.3,17140.0,2,4.0,offers
Neo Nova Ochota 2,650000.0,38.3,16989.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,37.3,17140.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,37.3,17140.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,37.3,17140.0,2,4.0,offers
Neo Nova Ochota 2,640000.0,37.3,17140.0,2,4.0,offers
Ursus Centralny etap VI,660000.0,43.2,15288.0,2,4.0,offers
Ursus Centralny etap VI,660000.0,43.2,15288.0,2,4.0,offers
Ursus Centralny etap VI,650000.0,41.9,15517.0,2,4.0,offers
Ursus Centralny etap VI,660000.0,41.9,15741.0,2,4.0,offers
Ursus Centralny etap VI,890000.0,63.1,14098.0,3,3.0,offers
Ursus Centralny etap VI,680000.0,43.2,15752.0,2,4.0,offers
Ursus Centralny etap VI,680000.0,43.2,15752.0,2,4.0,offers
Ursus Centralny etap VI,690000.0,43.2,15983.0,2,4.0,offers
Ursus Centralny etap VI,680000.0,41.9,16218.0,2,4.0,offers
Ursus Centralny etap VI,900000.0,61.0,14759.0,3,4.0,offers
Ursus Centralny etap VI,890000.0,67.9,13108.0,3,3.0,offers
Ursus Centralny etap VI,500000.0,30.3,16491.0,2,4.0,offers
Ursus Centralny etap VI,1080000.0,86.3,12509.0,4,3.0,offers
Ursus Centralny etap VI,1090000.0,86.5,12608.0,4,3.0,offers
Ursus Centralny etap VI,1100000.0,86.5,12724.0,4,3.0,offers
Ursus Centralny etap VI,950000.0,69.5,13659.0,3,3.0,offers
Ursus Centralny etap VI,700000.0,44.1,15862.0,2,4.0,offers
Ursus Centralny etap VI,620000.0,37.0,16743.0,2,4.0,offers
Ursus Centralny etap VI,1130000.0,86.5,13071.0,4,3.0,offers
Ursus Centralny etap VI,630000.0,37.0,17013.0,2,4.0,offers
Ursus Centralny etap VI,1130000.0,86.5,13071.0,4,3.0,offers
Ursus Centralny etap VI,570000.0,33.7,16929.0,2,4.0,offers
Ursus Centralny etap VI,700000.0,45.7,15311.0,2,4.0,offers
Ursus Centralny etap VI,700000.0,45.7,15311.0,2,4.0,offers
Ursus Centralny etap VI,710000.0,45.7,15529.0,2,4.0,offers
Ursus Centralny etap VI,720000.0,45.7,15748.0,2,4.0,offers
Ursus Centralny etap VI,610000.0,37.9,16116.0,2,4.0,offers
Ursus Centralny etap VI,590000.0,37.9,15588.0,2,4.0,offers
Ursus Centralny etap VI,850000.0,57.4,14821.0,3,4.0,offers
Ursus Centralny etap VI,670000.0,42.3,15828.0,2,4.0,offers
Ursus Centralny etap VI,760000.0,49.4,15382.0,2,4.0,offers
Ursus Centralny etap VI,630000.0,37.9,16645.0,2,4.0,offers
Ursus Centralny etap VI,630000.0,37.9,16645.0,2,4.0,offers
Ursus Centralny etap VI,680000.0,42.3,16064.0,2,4.0,offers
Ursus Centralny etap VI,640000.0,37.9,16909.0,2,4.0,offers
Ursus Centralny etap VI,880000.0,61.7,14265.0,3,3.0,offers
Ursus Centralny etap VI,880000.0,61.7,14265.0,3,3.0,offers
Osiedle Urbino,640000.0,37.5,17062.0,2,4.0,offers
Osiedle Urbino,600000.0,34.9,17197.0,2,4.0,offers
Osiedle Urbino,640000.0,37.3,17158.0,2,4.0,offers
Osiedle Urbino,690000.0,41.3,16711.0,2,4.0,offers
Osiedle Urbino,880000.0,57.8,15225.0,3,4.0,offers
Osiedle Urbino,890000.0,57.8,15398.0,3,4.0,offers
Osiedle Urbino,900000.0,57.8,15571.0,3,4.0,offers
Osiedle Urbino,520000.0,28.9,18024.0,2,5.0,offers
Osiedle Urbino,1190000.0,86.8,13707.0,4,3.0,offers
Osiedle Urbino,520000.0,28.9,18024.0,2,5.0,offers
Osiedle Urbino,620000.0,34.9,17755.0,2,4.0,offers
Osiedle Urbino,910000.0,57.8,15744.0,3,4.0,offers
Osiedle Urbino,960000.0,65.1,14753.0,3,3.0,offers
Osiedle Urbino,640000.0,37.4,17131.0,2,4.0,offers
Osiedle Urbino,590000.0,34.2,17236.0,2,4.0,offers
Osiedle Urbino,870000.0,57.6,15096.0,3,4.0,offers
Osiedle Urbino,1010000.0,70.8,14266.0,3,3.0,offers
Osiedle Urbino,880000.0,57.1,15417.0,3,4.0,offers
Osiedle Urbino,640000.0,37.4,17131.0,2,4.0,offers
Osiedle Urbino,710000.0,41.7,17018.0,2,4.0,offers
Osiedle Urbino,880000.0,57.6,15270.0,3,4.0,offers
Osiedle Urbino,1020000.0,70.8,14407.0,3,3.0,offers
Osiedle Urbino,880000.0,57.1,15417.0,3,4.0,offers
Osiedle Urbino,960000.0,65.3,14690.0,3,3.0,offers
Osiedle Urbino,630000.0,35.8,17603.0,2,4.0,offers
Osiedle Urbino,890000.0,57.6,15443.0,3,4.0,offers
Osiedle Urbino,1030000.0,70.8,14548.0,3,3.0,offers
Osiedle Urbino,610000.0,34.7,17594.0,2,4.0,offers
Osiedle Urbino,650000.0,37.4,17398.0,2,4.0,offers
Osiedle Urbino,870000.0,57.1,15242.0,3,4.0,offers
Osiedle Urbino,620000.0,34.7,17883.0,2,4.0,offers
Osiedle Urbino,1100000.0,75.0,14665.0,3,3.0,offers
Osiedle Urbino,660000.0,37.4,17666.0,2,4.0,offers
Osiedle Urbino,720000.0,41.7,17258.0,2,4.0,offers
Osiedle Urbino,900000.0,57.6,15617.0,3,4.0,offers
Osiedle Urbino,960000.0,67.0,14326.0,3,3.0,offers
Osiedle Urbino,1020000.0,71.5,14262.0,3,3.0,offers
Osiedle Urbino,1030000.0,71.8,14349.0,3,3.0,offers
Osiedle Urbino,1040000.0,71.8,14489.0,3,3.0,offers
Osiedle Urbino,990000.0,67.3,14712.0,3,3.0,offers
Osiedle Urbino,1050000.0,71.9,14602.0,3,3.0,offers
Osiedle Urbino,820000.0,49.7,16502.0,2,4.0,offers
Osiedle Urbino,1060000.0,71.7,14794.0,3,3.0,offers
Osiedle Urbino,500000.0,28.8,17349.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1450000.0,94.0,15427.0,4,3.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1050000.0,66.8,15712.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,840000.0,48.4,17352.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,770000.0,40.1,19202.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,810000.0,47.6,16999.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,770000.0,40.1,19202.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,710000.0,35.7,19910.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,820000.0,47.6,17209.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,780000.0,40.1,19451.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,710000.0,35.7,19910.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,880000.0,53.6,16427.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,710000.0,35.8,19838.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,890000.0,53.6,16614.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,710000.0,35.8,19838.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,900000.0,53.6,16800.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,680000.0,35.0,19434.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,720000.0,35.8,20117.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,870000.0,53.8,16171.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,640000.0,32.2,19882.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1040000.0,63.3,16437.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,900000.0,54.9,16396.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,730000.0,38.0,19195.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,690000.0,35.5,19437.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,910000.0,54.9,16579.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,700000.0,35.5,19724.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1120000.0,71.0,15768.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,740000.0,38.1,19443.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1130000.0,71.0,15909.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,750000.0,38.1,19706.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,930000.0,54.9,16943.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,860000.0,46.9,18321.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,710000.0,35.5,20006.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,890000.0,55.4,16077.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,910000.0,55.9,16294.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,730000.0,38.1,19150.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,720000.0,37.4,19272.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,920000.0,55.8,16476.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,740000.0,38.1,19417.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,730000.0,37.3,19555.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,990000.0,62.3,15883.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,920000.0,55.8,16476.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,740000.0,38.1,19417.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,730000.0,37.3,19555.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,990000.0,60.6,16339.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1000000.0,62.3,16044.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,930000.0,55.8,16655.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,740000.0,38.1,19417.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,730000.0,37.3,19555.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1000000.0,62.3,16044.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,930000.0,55.8,16655.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,750000.0,38.1,19680.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,740000.0,37.3,19823.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1000000.0,60.6,16504.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1010000.0,62.3,16204.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,940000.0,55.8,16834.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,750000.0,38.1,19680.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,740000.0,37.3,19823.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,760000.0,40.1,18953.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,1050000.0,66.8,15707.0,3,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,850000.0,48.4,17580.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,800000.0,47.5,16828.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,840000.0,46.8,17960.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,660000.0,33.4,19755.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,850000.0,47.6,17846.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,840000.0,46.8,17960.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,660000.0,33.4,19755.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,660000.0,33.1,19928.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,860000.0,47.6,18056.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,850000.0,46.8,18174.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,790000.0,40.7,19391.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,670000.0,33.4,20054.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,660000.0,33.1,19928.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,860000.0,47.6,18082.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,850000.0,46.8,18174.0,2,4.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,670000.0,33.4,20054.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,660000.0,33.1,19916.0,2,5.0,offers
Dzielnica Mieszkaniowa Metro Zachód - etap 13,860000.0,46.8,18388.0,2,4.0,offers
Olchowy Park IV,700000.0,54.9,12746.0,3,3.0,offers
Olchowy Park IV,800000.0,67.5,11848.0,3,3.0,offers
Olchowy Park IV,770000.0,69.3,11119.0,3,3.0,offers
Holm House 5,880000.0,41.2,21375.0,2,5.0,offers
Holm House 5,1870000.0,83.9,22291.0,3,4.0,offers
Holm House 5,1750000.0,69.8,25090.0,3,5.0,offers
Holm House 5,1780000.0,69.9,25454.0,3,5.0,offers
Holm House 5,1060000.0,36.5,29057.0,2,7.0,offers
Holm House 5,1760000.0,66.5,26486.0,3,6.0,offers
Holm House 5,1910000.0,84.0,22752.0,3,5.0,offers
Holm House 5,1790000.0,69.9,25608.0,3,5.0,offers
Holm House 5,2520000.0,64.3,39210.0,3,8.0,offers
Holm House 5,3650000.0,103.5,35262.0,4,6.0,offers
Holm House 5,3740000.0,106.7,35055.0,4,6.0,offers
Moja Północna Etap III,820000.0,58.6,13988.0,3,3.0,offers
Moja Północna Etap III,1170000.0,91.5,12788.0,4,3.0,offers
Moja Północna Etap III,930000.0,67.5,13778.0,3,3.0,offers
Moja Północna Etap III,620000.0,36.3,17103.0,2,4.0,offers
Moja Północna Etap III,490000.0,29.4,16644.0,2,4.0,offers
Moja Północna Etap III,910000.0,67.5,13481.0,3,3.0,offers
Moja Północna Etap III,930000.0,67.7,13747.0,3,3.0,offers
Moja Północna Etap III,890000.0,65.1,13671.0,3,3.0,offers
Moja Północna Etap III,610000.0,36.4,16758.0,2,4.0,offers
Moja Północna Etap III,500000.0,29.4,16978.0,2,4.0,offers
Moja Północna Etap III,600000.0,36.4,16488.0,2,4.0,offers
Moja Północna Etap III,900000.0,67.2,13395.0,3,3.0,offers
Moja Północna Etap III,930000.0,67.1,13860.0,3,3.0,offers
Moja Północna Etap III,1420000.0,93.8,15134.0,4,3.0,offers
Moja Północna Etap III,510000.0,30.3,16854.0,2,4.0,offers
Mirabelki 5,580000.0,39.2,14781.0,2,4.0,offers
Mirabelki 5,840000.0,63.6,13203.0,3,3.0,offers
Mirabelki 5,430000.0,28.7,14988.0,2,4.0,offers
Mirabelki 5,770000.0,62.9,12246.0,3,3.0,offers
Mirabelki 5,660000.0,47.0,14037.0,2,3.0,offers
Mirabelki 5,740000.0,61.6,12013.0,3,3.0,offers
Mirabelki 5,670000.0,48.3,13880.0,2,3.0,offers
Mirabelki 5,730000.0,56.7,12870.0,3,3.0,offers
Mirabelki 5,830000.0,70.1,11835.0,3,3.0,offers
Mirabelki 5,530000.0,36.6,14497.0,2,4.0,offers
Mirabelki 5,740000.0,56.7,13058.0,3,3.0,offers
Mirabelki 5,410000.0,26.9,15242.0,2,4.0,offers
Mirabelki 5,410000.0,26.9,15242.0,2,4.0,offers
Mirabelki 5,700000.0,53.1,13193.0,3,3.0,offers
Nova Jeziorowa,890000.0,82.3,10819.0,3,3.0,offers
Nova Jeziorowa,940000.0,82.3,11427.0,3,3.0,offers
Nova Jeziorowa,940000.0,82.3,11427.0,3,3.0,offers
Nova Jeziorowa,890000.0,74.1,12014.0,3,3.0,offers
Nova Jeziorowa,940000.0,82.3,11427.0,3,3.0,offers
Nova Jeziorowa,890000.0,74.1,12014.0,3,3.0,offers
Nova Jeziorowa,890000.0,74.1,12014.0,3,3.0,offers
Nova Jeziorowa,1000000.0,82.3,12157.0,3,3.0,offers
Nova Jeziorowa,890000.0,74.1,12014.0,3,3.0,offers
Wawer Go 2.0,610000.0,45.7,13357.0,2,3.0,offers
Wawer Go 2.0,620000.0,45.6,13608.0,2,3.0,offers
Wawer Go 2.0,560000.0,41.7,13436.0,2,3.0,offers
Wawer Go 2.0,560000.0,41.7,13436.0,2,3.0,offers
Wawer Go 2.0,520000.0,38.5,13492.0,2,3.0,offers
Wawer Go 2.0,610000.0,45.3,13478.0,2,3.0,offers
Wawer Go 2.0,520000.0,38.5,13492.0,2,3.0,offers
Wawer Go 2.0,610000.0,45.3,13478.0,2,3.0,offers
Wawer Go 2.0,810000.0,61.0,13281.0,3,3.0,offers
Wawer Go 2.0,920000.0,72.0,12780.0,3,3.0,offers
Wawer Go 2.0,560000.0,41.7,13436.0,2,3.0,offers
Wawer Go 2.0,910000.0,71.9,12649.0,3,3.0,offers
Wawer Go 2.0,810000.0,61.2,13242.0,3,3.0,offers
Wawer Go 2.0,810000.0,61.0,13281.0,3,3.0,offers
Wawer Go 2.0,910000.0,72.0,12641.0,3,3.0,offers
Wawer Go 2.0,760000.0,57.6,13185.0,3,3.0,offers
Wawer Go 2.0,550000.0,40.3,13644.0,2,3.0,offers
Wawer Go 2.0,550000.0,40.2,13688.0,2,3.0,offers
Wawer Go 2.0,870000.0,65.2,13352.0,3,3.0,offers
Wawer Go 2.0,690000.0,49.9,13842.0,2,3.0,offers
Wawer Go 2.0,690000.0,51.4,13435.0,2,3.0,offers
Wawer Go 2.0,560000.0,41.2,13579.0,2,3.0,offers
Wawer Go 2.0,980000.0,92.9,10552.0,4,2.0,offers
Miasteczko Brzeziny II,540000.0,39.5,13664.0,2,3.0,offers
Miasteczko Brzeziny II,830000.0,73.5,11297.0,3,3.0,offers
Miasteczko Brzeziny II,530000.0,40.6,13064.0,2,3.0,offers
Miasteczko Brzeziny II,560000.0,40.6,13803.0,2,4.0,offers
Miasteczko Brzeziny II,530000.0,40.6,13064.0,2,3.0,offers
Miasteczko Brzeziny II,620000.0,49.4,12561.0,2,3.0,offers
Miasteczko Brzeziny II,890000.0,73.5,12114.0,3,3.0,offers
Miasteczko Brzeziny II,850000.0,73.5,11569.0,3,3.0,offers
Miasteczko Brzeziny II,640000.0,49.4,12966.0,2,3.0,offers
Miasteczko Brzeziny II,710000.0,57.7,12314.0,3,3.0,offers
Miasteczko Brzeziny II,640000.0,49.4,12966.0,2,3.0,offers
Miasteczko Brzeziny II,770000.0,60.7,12690.0,3,3.0,offers
Miasteczko Brzeziny II,940000.0,79.6,11813.0,3,3.0,offers
Miasteczko Brzeziny II,940000.0,80.5,11676.0,3,3.0,offers
Miasteczko Brzeziny II,900000.0,79.6,11311.0,3,3.0,offers
Miasteczko Brzeziny II,560000.0,40.6,13803.0,2,4.0,offers
Miasteczko Brzeziny II,790000.0,65.8,11997.0,3,3.0,offers
